entry_variant,model,population,cost_per_share_roundtrip,ambiguity_sensitivity,month,partial_month,eligible_entries,executable_outcomes,unavailable_outcomes,atr_unavailable,path_unavailable,entry_unavailable,invalid_risk,ambiguous_outcomes,eligible_sessions,contributing_sessions,calendar_sessions,zero_outcome_sessions,wins,losses,zero_r_outcomes,win_rate,average_win_r,average_loss_r,mean_r,median_r,profit_factor,profit_factor_status,sum_positive_r,sum_negative_r,event_order_max_drawdown_r,longest_losing_streak,positive_months,negative_months,zero_months,empty_months,worst_month,worst_month_mean_r,lomo_minimum_mean_r,numeric_status,average_win_status,average_loss_status
MOMENTUM_AWAY_025,USD030_TARGET_1R,NATURAL,0.01,stop_first,2026-03,False,801,801,0,0,0,0,0,32,22,22,22,0,400,401,0,0.49937578027465667915106117353308364544319600499375780274656679151061173533083645,0.9666666666666666666666666666666666666666666666666666666666666666666666666666692,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333307,-0.034581772784019975031210986267166042446941323345817727840199750312109862671660109,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333333,0.93315099348403185584426031694956157992116482986083179148901938701633014238597536,AVAILABLE,386.66666666666666666666666666666666666666666666666666666666666666666666666666768,-414.36666666666666666666666666666666666666666666666666666666666666666666666666562,78.999999999999999999999999999999999999999999999999999999999999999999999999999944,29,0,1,0,0,2026-03,-0.034581772784019975031210986267166042446941323345817727840199750312109862671660109,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_1R,NATURAL,0.01,stop_first,2026-04,False,578,578,0,0,0,0,0,24,21,21,21,0,264,314,0,0.45674740484429065743944636678200692041522491349480968858131487889273356401384083,0.96666666666666666666666666666666666666666666666666666666666666666666666666666879,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333309,-0.11983852364475201845444059976931949250288350634371395617070357554786620530565142,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333333,0.78652147113211423875077049517156359153482638175467433737415245531128004931169454,AVAILABLE,255.20000000000000000000000000000000000000000000000000000000000000000000000000056,-324.46666666666666666666666666666666666666666666666666666666666666666666666666591,78.466666666666666666666666666666666666666666666666666666666666666666666666666532,13,0,1,0,0,2026-04,-0.11983852364475201845444059976931949250288350634371395617070357554786620530565142,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_1R,NATURAL,0.01,stop_first,2026-05,False,272,272,0,0,0,0,0,4,20,20,20,0,132,140,0,0.48529411764705882352941176470588235294117647058823529411764705882352941176470588,0.96666666666666666666666666666666666666666666666666666666666666666666666666666758,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333321,-0.062745098039215686274509803921568627450980392156862745098039215686274509803921364,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333333,0.88202764976958525345622119815668202764976958525345622119815668202764976958525536,AVAILABLE,127.60000000000000000000000000000000000000000000000000000000000000000000000000012,-144.66666666666666666666666666666666666666666666666666666666666666666666666666649,39.166666666666666666666666666666666666666666666666666666666666666666666666666640,8,0,1,0,0,2026-05,-0.062745098039215686274509803921568627450980392156862745098039215686274509803921364,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_1R,NATURAL,0.01,stop_first,2026-06,False,696,696,0,0,0,0,0,56,21,21,21,0,287,409,0,0.41235632183908045977011494252873563218390804597701149425287356321839080459770115,0.96666666666666666666666666666666666666666666666666666666666666666666666666666889,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333307,-0.20862068965517241379310344827586206896551724137931034482758620689655172413793009,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333333,0.65643978231721744617083366196072245445224386781291899992112942661093146147172807,AVAILABLE,277.43333333333333333333333333333333333333333333333333333333333333333333333333397,-422.63333333333333333333333333333333333333333333333333333333333333333333333333226,162.46666666666666666666666666666666666666666666666666666666666666666666666666604,21,0,1,0,0,2026-06,-0.20862068965517241379310344827586206896551724137931034482758620689655172413793009,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_1R,NATURAL,0.01,stop_first,2026-07,False,1196,1196,0,0,0,0,0,74,22,22,22,0,503,693,0,0.42056856187290969899665551839464882943143812709030100334448160535117056856187291,0.96510934393638170974155069582504970178926441351888667992047713717693836978131481,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333304,-0.19285117056856187290969899665551839464882943143812709030100334448160535117056659,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333333,0.67790811339198435972629521016617790811339198435972629521016617790811339198436352,AVAILABLE,485.45000000000000000000000000000000000000000000000000000000000000000000000000135,-716.09999999999999999999999999999999999999999999999999999999999999999999999999798,247.51666666666666666666666666666666666666666666666666666666666666666666666666439,28,0,1,0,0,2026-07,-0.19285117056856187290969899665551839464882943143812709030100334448160535117056659,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_1R,NATURAL,0.01,stop_first,2026-08,False,362,362,0,0,0,0,0,3,21,21,21,0,191,171,0,0.52762430939226519337016574585635359116022099447513812154696132596685082872928177,0.96666666666666666666666666666666666666666666666666666666666666666666666666666832,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333317,0.021915285451197053406998158379373848987108655616942909760589318600368324125230299,0.96666666666666666666666666666666666666666666666666666666666666666666666666666667,1.0448971892095830975287681569515185813997358988870024523674778343708734201094168,AVAILABLE,184.63333333333333333333333333333333333333333333333333333333333333333333333333365,-176.69999999999999999999999999999999999999999999999999999999999999999999999999972,24.833333333333333333333333333333333333333333333333333333333333333333333333333324,9,1,0,0,0,2026-08,0.021915285451197053406998158379373848987108655616942909760589318600368324125230299,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_1R,NATURAL,0.01,stop_first,2026-09,True,112,112,0,0,0,0,0,0,4,4,4,0,56,56,0,0.5,0.96666666666666666666666666666666666666666666666666666666666666666666666666666695,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333331,-0.033333333333333333333333333333333333333333333333333333333333333333333333333333167,-0.0333333333333333333333333333333333333333333333333333333333333333333333333333333,0.93548387096774193548387096774193548387096774193548387096774193548387096774193601,AVAILABLE,54.133333333333333333333333333333333333333333333333333333333333333333333333333349,-57.866666666666666666666666666666666666666666666666666666666666666666666666666651,17.466666666666666666666666666666666666666666666666666666666666666666666666666660,12,0,1,0,0,2026-09,-0.033333333333333333333333333333333333333333333333333333333333333333333333333333167,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_1R,NATURAL,0.01,target_first,2026-01,False,715,715,0,0,0,0,0,8,20,20,20,0,346,369,0,0.48391608391608391608391608391608391608391608391608391608391608391608391608391608,0.96666666666666666666666666666666666666666666666666666666666666666666666666666908,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333308,-0.065501165501165501165501165501165501165501165501165501165501165501165501165500873,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333333,0.87717457819739487717457819739487717457819739487717457819739487717457819739488152,AVAILABLE,334.46666666666666666666666666666666666666666666666666666666666666666666666666750,-381.29999999999999999999999999999999999999999999999999999999999999999999999999906,50.166666666666666666666666666666666666666666666666666666666666666666666666666464,14,0,1,0,0,2026-01,-0.065501165501165501165501165501165501165501165501165501165501165501165501165500873,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_1R,NATURAL,0.01,target_first,2026-02,False,1292,1292,0,0,0,0,0,67,19,19,19,0,686,606,0,0.53095975232198142414860681114551083591331269349845201238390092879256965944272446,0.96666666666666666666666666666666666666666666666666666666666666666666666666666953,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333305,0.028586171310629514963880288957688338493292053663570691434468524251805985552115820,0.96666666666666666666666666666666666666666666666666666666666666666666666666666667,1.0589800915575428510592994783349302672202704141381880123496220589800915575428571,AVAILABLE,663.13333333333333333333333333333333333333333333333333333333333333333333333333530,-626.19999999999999999999999999999999999999999999999999999999999999999999999999827,42.966666666666666666666666666666666666666666666666666666666666666666666666666607,21,1,0,0,0,2026-02,0.028586171310629514963880288957688338493292053663570691434468524251805985552115820,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_1R,NATURAL,0.01,target_first,2026-03,False,801,801,0,0,0,0,0,32,22,22,22,0,432,369,0,0.53932584269662921348314606741573033707865168539325842696629213483146067415730337,0.96666666666666666666666666666666666666666666666666666666666666666666666666666926,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333308,0.045318352059925093632958801498127340823970037453183520599250936329588014981273658,0.96666666666666666666666666666666666666666666666666666666666666666666666666666667,1.0952006294256490952006294256490952006294256490952006294256490952006294256491008,AVAILABLE,417.60000000000000000000000000000000000000000000000000000000000000000000000000112,-381.29999999999999999999999999999999999999999999999999999999999999999999999999906,64.999999999999999999999999999999999999999999999999999999999999999999999999999944,27,1,0,0,0,2026-03,0.045318352059925093632958801498127340823970037453183520599250936329588014981273658,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_1R,NATURAL,0.01,target_first,2026-04,False,578,578,0,0,0,0,0,24,21,21,21,0,288,290,0,0.49826989619377162629757785467128027681660899653979238754325259515570934256055363,0.96666666666666666666666666666666666666666666666666666666666666666666666666666889,-1.033333333333333333333333333333333333333333333333333333333333333333333333333331,-0.036793540945790080738177623990772779700115340253748558246828143021914648212225849,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333333,0.92903225806451612903225806451612903225806451612903225806451612903225806451613327,AVAILABLE,278.40000000000000000000000000000000000000000000000000000000000000000000000000064,-299.66666666666666666666666666666666666666666666666666666666666666666666666666599,52.433333333333333333333333333333333333333333333333333333333333333333333333333295,13,0,1,0,0,2026-04,-0.036793540945790080738177623990772779700115340253748558246828143021914648212225849,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_1R,NATURAL,0.01,target_first,2026-05,False,272,272,0,0,0,0,0,4,20,20,20,0,136,136,0,0.5,0.96666666666666666666666666666666666666666666666666666666666666666666666666666765,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333321,-0.033333333333333333333333333333333333333333333333333333333333333333333333333333155,-0.0333333333333333333333333333333333333333333333333333333333333333333333333333333,0.93548387096774193548387096774193548387096774193548387096774193548387096774193752,AVAILABLE,131.46666666666666666666666666666666666666666666666666666666666666666666666666680,-140.53333333333333333333333333333333333333333333333333333333333333333333333333317,35.166666666666666666666666666666666666666666666666666666666666666666666666666640,8,0,1,0,0,2026-05,-0.033333333333333333333333333333333333333333333333333333333333333333333333333333155,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_1R,NATURAL,0.01,target_first,2026-06,False,696,696,0,0,0,0,0,56,21,21,21,0,343,353,0,0.49281609195402298850574712643678160919540229885057471264367816091954022988505747,0.96666666666666666666666666666666666666666666666666666666666666666666666666666907,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333308,-0.047701149425287356321839080459770114942528735632183908045977011494252873563218241,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333333,0.90898291145024216394041853239513844466782417984099424289500137073928538791922223,AVAILABLE,331.56666666666666666666666666666666666666666666666666666666666666666666666666749,-364.76666666666666666666666666666666666666666666666666666666666666666666666666578,51.099999999999999999999999999999999999999999999999999999999999999999999999999910,15,0,1,0,0,2026-06,-0.047701149425287356321839080459770114942528735632183908045977011494252873563218241,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_1R,NATURAL,0.01,target_first,2026-07,False,1196,1196,0,0,0,0,0,74,22,22,22,0,577,619,0,0.48244147157190635451505016722408026755852842809364548494983277591973244147157191,0.96530906990179087232813402657423454650491045638359329867128827267475447718082310,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333305,-0.069105351170568561872909698996655518394648829431438127090301003344481605351170277,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333333,0.87078534577101464380634738652352910521653030381989681588410026577726822658815437,AVAILABLE,556.98333333333333333333333333333333333333333333333333333333333333333333333333493,-639.63333333333333333333333333333333333333333333333333333333333333333333333333156,101.51666666666666666666666666666666666666666666666666666666666666666666666666633,17,0,1,0,0,2026-07,-0.069105351170568561872909698996655518394648829431438127090301003344481605351170277,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_1R,NATURAL,0.01,target_first,2026-08,False,362,362,0,0,0,0,0,3,21,21,21,0,194,168,0,0.53591160220994475138121546961325966850828729281767955801104972375690607734806630,0.96666666666666666666666666666666666666666666666666666666666666666666666666666835,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333317,0.038489871086556169429097605893186003683241252302025782688766114180478821362799461,0.96666666666666666666666666666666666666666666666666666666666666666666666666666667,1.0802611367127496159754224270353302611367127496159754224270353302611367127496195,AVAILABLE,187.53333333333333333333333333333333333333333333333333333333333333333333333333366,-173.59999999999999999999999999999999999999999999999999999999999999999999999999973,24.833333333333333333333333333333333333333333333333333333333333333333333333333321,9,1,0,0,0,2026-08,0.038489871086556169429097605893186003683241252302025782688766114180478821362799461,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_1R,NATURAL,0.01,target_first,2026-09,True,112,112,0,0,0,0,0,0,4,4,4,0,56,56,0,0.5,0.96666666666666666666666666666666666666666666666666666666666666666666666666666695,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333331,-0.033333333333333333333333333333333333333333333333333333333333333333333333333333167,-0.0333333333333333333333333333333333333333333333333333333333333333333333333333333,0.93548387096774193548387096774193548387096774193548387096774193548387096774193601,AVAILABLE,54.133333333333333333333333333333333333333333333333333333333333333333333333333349,-57.866666666666666666666666666666666666666666666666666666666666666666666666666651,17.466666666666666666666666666666666666666666666666666666666666666666666666666660,12,0,1,0,0,2026-09,-0.033333333333333333333333333333333333333333333333333333333333333333333333333333167,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_1R,NATURAL,0.02,stop_first,2026-01,False,715,715,0,0,0,0,0,8,20,20,20,0,338,377,0,0.47272727272727272727272727272727272727272727272727272727272727272727272727272727,0.93333333333333333333333333333333333333333333333333333333333333333333333333333098,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666692,-0.12121212121212121212121212121212121212121212121212121212121212121212121212121244,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666667,0.78448275862068965517241379310344827586206896551724137931034482758620689655172027,AVAILABLE,315.46666666666666666666666666666666666666666666666666666666666666666666666666587,-402.13333333333333333333333333333333333333333333333333333333333333333333333333430,87.466666666666666666666666666666666666666666666666666666666666666666666666666894,21,0,1,0,0,2026-01,-0.12121212121212121212121212121212121212121212121212121212121212121212121212121244,,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD030_TARGET_1R,NATURAL,0.02,stop_first,2026-02,False,1292,1292,0,0,0,0,0,67,19,19,19,0,619,673,0,0.47910216718266253869969040247678018575851393188854489164086687306501547987616099,0.93333333333333333333333333333333333333333333333333333333333333333333333333333053,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666696,-0.10846233230134158926728586171310629514963880288957688338493292053663570691434542,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666667,0.80479197622585438335809806835066864784546805349182763744427934621099554234769228,AVAILABLE,577.73333333333333333333333333333333333333333333333333333333333333333333333333160,-717.86666666666666666666666666666666666666666666666666666666666666666666666666862,152.40000000000000000000000000000000000000000000000000000000000000000000000000091,23,0,1,0,0,2026-02,-0.10846233230134158926728586171310629514963880288957688338493292053663570691434542,,AVAILABLE,AVAILABLE,AVAILABLE
