entry_variant,model,population,cost_per_share_roundtrip,ambiguity_sensitivity,atr_reference_model,eligible_entries,executable_outcomes,unavailable_outcomes,atr_unavailable,path_unavailable,entry_unavailable,invalid_risk,ambiguous_outcomes,eligible_sessions,contributing_sessions,calendar_sessions,zero_outcome_sessions,wins,losses,zero_r_outcomes,win_rate,average_win_r,average_loss_r,mean_r,median_r,profit_factor,profit_factor_status,sum_positive_r,sum_negative_r,event_order_max_drawdown_r,longest_losing_streak,positive_months,negative_months,zero_months,empty_months,worst_month,worst_month_mean_r,lomo_minimum_mean_r,numeric_status,average_win_status,average_loss_status,bootstrap_draws,bootstrap_seed,bootstrap_valid_draws,bootstrap_null_draws,mean_r_ci_low,mean_r_ci_high,bootstrap_probability_mean_above_zero,bootstrap_status,bootstrap_unit
MOMENTUM_AWAY_025,USD030_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,ATR050_TARGET_1.5R,4125,4125,0,0,0,0,0,54,164,164,170,6,1658,2467,0,0.40193939393939393939393939393939393939393939393939393939393939393939393939393939,1.4979292320064334539605950944913550462404503417772416566143948532368315239244069,-1.0000000000,0.0040161616161616161616161616161616161616161616161616161616161616161616161616161610,-1.00000000000,1.0067153087420618835292528036751790298608296176192406431563302256451830833671126,AVAILABLE,2483.5666666666666666666666666666666666666666666666666666666666666666666666666667,-2467.0000000000,153.56666666666666666666666666666666666666666666666666666666666666666666666666667,31,6,3,0,0,2026-07,-0.11355177993527508090614886731391585760517799352750809061488673139158576051779936,-0.0095911060863011117392123610325984548709251931411343508573582061428302242321462219,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.053711281402845709204090706980880391285015562472209871053801689639839928857269898,0.062409112475175543101160837192437778334732694055146904828803721991462957034269326,0.553,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,ATR050_TARGET_1.5R,4125,4125,0,0,0,0,0,54,164,164,170,6,1604,2521,0,0.38884848484848484848484848484848484848484848484848484848484848484848484848484848,1.4645261845386533665835411471321695760598503740648379052369077306733167082294468,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333116,-0.062044444444444444444444444444444444444444444444444444444444444444444444444442822,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333333,0.90175429617023454594311013294775498714027971491087765991478036109582730867170553,AVAILABLE,2349.1000000000000000000000000000000000000000000000000000000000000000000000000326,-2605.0333333333333333333333333333333333333333333333333333333333333333333333332786,298.93333333333333333333333333333333333333333333333333333333333333333333333332796,38,3,6,0,0,2026-07,-0.15295307443365695792880258899676375404530744336569579288025889967637540453074294,-0.076135293009233088373845863953269267005841341624269832296966270962879216129638383,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.11713293677052872608956216346814791391661145862900946383740277377478951861738370,-0.0061692915949787589330250984403003811152882066504932091075719809453448803093885462,0.0157,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,ATR050_TARGET_1.5R,4125,4125,0,0,0,0,0,54,164,164,170,6,1658,2467,0,0.40193939393939393939393939393939393939393939393939393939393939393939393939393939,1.4645958986731001206272617611580217129071170084439083232810615199034981905910943,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333119,-0.029317171717171717171717171717171717171717171717171717171717171717171717171716373,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333333,0.95256090066294441466061691750460922891849837205957346653242151235011833623184153,AVAILABLE,2428.3000000000000000000000000000000000000000000000000000000000000000000000000344,-2549.2333333333333333333333333333333333333333333333333333333333333333333333332804,187.86666666666666666666666666666666666666666666666666666666666666666666666666559,31,5,4,0,0,2026-07,-0.14688511326860841423948220064724919093851132686084142394822006472491909385113138,-0.042924439419634445072545694365931788204258526474467684190691539476163557565478477,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.087044614736179042537424040314213724618348895805543204387135022973173262190603221,0.029075779141842209767827503859104445001399360721813571495470388658129623700936001,0.1609,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,ATR050_TARGET_1.5R,4125,4125,0,0,0,0,0,54,164,164,170,6,1604,2521,0,0.38884848484848484848484848484848484848484848484848484848484848484848484848484848,1.4311928512053200332502078137988362427265170407315045719035743973399833748960730,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666887,-0.095377777777777777777777777777777777777777777777777777777777777777777777777780611,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666667,0.85369149147163823879412931376437921459738199127330424434748115827052756842519844,AVAILABLE,2295.6333333333333333333333333333333333333333333333333333333333333333333333333011,-2689.0666666666666666666666666666666666666666666666666666666666666666666666667223,420.43333333333333333333333333333333333333333333333333333333333333333333333334370,38,2,7,0,0,2026-07,-0.18628640776699029126213592233009708737864077669902912621359223300970873786407930,-0.10946862634256642170717919728660260033917467495760316563029960429621254946297618,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.15046627010386205942289549680148124724994479196234279717073610710812285195071702,-0.039502624928312092266358431773633714448621539983826542440905314278678213642721871,0.0005,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,ATR050_TARGET_1.5R,4125,4125,0,0,0,0,0,54,164,164,170,6,1658,2467,0,0.40193939393939393939393939393939393939393939393939393939393939393939393939393939,1.4312625653397667872939284278246883795737836751105749899477281865701648572577197,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666885,-0.062650505050505050505050505050505050505050505050505050505050505050505050505052225,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666667,0.90179114308877178759627077421970004053506282934738548844750709363599513579242910,AVAILABLE,2373.0333333333333333333333333333333333333333333333333333333333333333333333332993,-2631.4666666666666666666666666666666666666666666666666666666666666666666666667205,300.43333333333333333333333333333333333333333333333333333333333333333333333333911,31,4,5,0,0,2026-07,-0.18021844660194174757281553398058252427184466019417475728155339805825242718446754,-0.076257772752967778405879027699265121537591859807801017524024872809496890898814791,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.12037794806951237587075737364754705795168222913887653772046835630650659552393655,-0.0042575541914911235655058294742288883319339726115197618378629446752037096323973228,0.0175,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,ATR050_TARGET_1.5R,4125,4125,0,0,0,0,0,26,164,164,170,6,1631,2493,1,0.39539393939393939393939393939393939393939393939393939393939393939393939393939394,1.4794527896995708154506437768240343347639484978540772532188841201716738197424893,-0.99729342158042519053349378259125551544324107501002807862013638186923385479342158,-0.017761212121212121212121212121212121212121212121212121212121212121212121212121212,-1.00000000000,0.97053195522176448289141991812979574681171763527638484023646029516310189733343657,AVAILABLE,2412.9875000000,-2486.2525000000,220.6900000000,31,5,4,0,0,2026-07,-0.16042475728155339805825242718446601941747572815533980582524271844660194174757282,-0.036863429031392540917628119130668097665682854843037295411859404346659511671585726,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.077960359417384125486496049062389432716122184219837244958131855171600424578370090,0.043792232401391829087281310071294741708640533372265615495048300362556877630970631,0.28,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,ATR050_TARGET_1.5R,4125,4125,0,0,0,0,0,26,164,164,170,6,1657,2467,1,0.40169696969696969696969696969696969696969696969696969696969696969696969696969697,1.4797751961375980687990343995171997585998792999396499698249849124924562462281231,-0.99726489663558978516416700445885691122821240372922578029995946493717065261451155,-0.0020036363636363636363636363636363636363636363636363636363636363636363636363636364,-1.00000000000,0.99664058872006023771950236815123650926073644879946265678014756615428700915861278,AVAILABLE,2451.9875000000,-2460.2525000000,202.6900000000,31,6,3,0,0,2026-07,-0.16042475728155339805825242718446601941747572815533980582524271844660194174757282,-0.022106251676951972095519184330560772739468741615240139522404078347196136302656292,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.063863874356195814984258979724518967834009800673116961933103799128550362994961528,0.061196483560284766994414966115770588869236669772985172083705774582707315063108981,0.4788,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,ATR050_TARGET_1.5R,4125,4125,0,0,0,0,0,26,164,164,170,6,1630,2494,1,0.39515151515151515151515151515151515151515151515151515151515151515151515151515152,1.4553450920245398773006134969325153374233128834355828220858895705521472392638037,-1.0218935445068163592622293504410585404971932638331996792301523656776263031275060,-0.042761212121212121212121212121212121212121212121212121212121212121212121212121212,-1.02500000000,0.93078952092372192211221640094914762109822932371760602133914566904803711053410644,AVAILABLE,2372.2125000000,-2548.6025000000,250.1900000000,31,4,5,0,0,2026-07,-0.18542475728155339805825242718446601941747572815533980582524271844660194174757282,-0.061863429031392540917628119130668097665682854843037295411859404346659511671585726,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.10296035941738412548649604906238943271612218421983724495813185517160042457837009,0.018792232401391829087281310071294741708640533372265615495048300362556877630970631,0.0835,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,ATR050_TARGET_1.5R,4125,4125,0,0,0,0,0,26,164,164,170,6,1656,2468,1,0.40145454545454545454545454545454545454545454545454545454545454545454545454545455,1.4556536835748792270531400966183574879227053140096618357487922705314009661835749,-1.0218608184764991896272285251215559157212317666126418152350081037277147487844408,-0.027003636363636363636363636363636363636363636363636363636363636363636363636363636,-1.02500000000,0.95583184060762444970712176379214120805209455768893347515466687021266260962488389,AVAILABLE,2410.5625000000,-2521.9525000000,227.9900000000,31,5,4,0,0,2026-07,-0.18542475728155339805825242718446601941747572815533980582524271844660194174757282,-0.047106251676951972095519184330560772739468741615240139522404078347196136302656292,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.088863874356195814984258979724518967834009800673116961933103799128550362994961528,0.036196483560284766994414966115770588869236669772985172083705774582707315063108981,0.1963,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,ATR050_TARGET_1.5R,4125,4125,0,0,0,0,0,26,164,164,170,6,1629,2496,0,0.39490909090909090909090909090909090909090909090909090909090909090909090909090909,1.4312308164518109269490484960098219766728054020871700429711479435236341313689380,-1.0460697115384615384615384615384615384615384615384615384615384615384615384615385,-0.067761212121212121212121212121212121212121212121212121212121212121212121212121212,-1.05000000000,0.89294673667842465884587838329522518278507386087269579737953802963626823542028120,AVAILABLE,2331.4750000000,-2610.9900000000,320.4400000000,31,3,6,0,0,2026-07,-0.21042475728155339805825242718446601941747572815533980582524271844660194174757282,-0.086863429031392540917628119130668097665682854843037295411859404346659511671585726,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.12796035941738412548649604906238943271612218421983724495813185517160042457837009,-0.0062077675986081709127186899287052582913594666277343845049516996374431223690293696,0.0146,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,ATR050_TARGET_1.5R,4125,4125,0,0,0,0,0,26,164,164,170,6,1655,2470,0,0.40121212121212121212121212121212121212121212121212121212121212121212121212121212,1.4315256797583081570996978851963746223564954682779456193353474320241691842900302,-1.0460283400809716599190283400809716599190283400809716599190283400809716599190283,-0.052003636363636363636363636363636363636363636363636363636363636363636363636363636,-1.05000000000,0.91697339851143132496545638215110945972620554323467598667022746536929740022990374,AVAILABLE,2369.1750000000,-2583.6900000000,267.9400000000,31,4,5,0,0,2026-07,-0.21042475728155339805825242718446601941747572815533980582524271844660194174757282,-0.072106251676951972095519184330560772739468741615240139522404078347196136302656292,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.11386387435619581498425897972451896783400980067311696193310379912855036299496153,0.011196483560284766994414966115770588869236669772985172083705774582707315063108981,0.0527,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,ATR050_TARGET_1.5R,4125,4125,0,0,0,0,0,7,164,164,170,6,1638,2487,0,0.39709090909090909090909090909090909090909090909090909090909090909090909090909091,1.4983629931139328550866959534008445521084136513141747156821126987305245546618074,-0.99903512370348884830872258369578535005111851675446247094410233697748504746864318,-0.0073410351345344846331600227832326761754061067432072681092562209799772345499333299,-1.0,0.98781221700397406179364360696655604999002516081484296203280724264997776886383541,AVAILABLE,2454.3185827206220166320079716705833763535815608526181842873006005205992205360406,-2484.6003526505767657437930656514181655771317511683481652379825120630053130545156,171.66373521508073861118274858125808033000362910372649495427064816481528409113383,34,7,2,0,0,2026-07,-0.12946770461289970411596081086551132281365592280602006574428534392119529369409059,-0.022550900521067381044299660234767025541658342655204329107565131103635403337213002,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.068823514449692111583956875962971718020923090875823394513850857144296297650231863,0.052245547485155005782959761391715964381219500477846052569665485317557659396699101,0.4099,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,ATR050_TARGET_1.5R,4125,4125,0,0,0,0,0,7,164,164,170,6,1645,2480,0,0.39878787878787878787878787878787878787878787878787878787878787878787878787878788,1.4983699591006820769799440557267984050781650825851782275302739212891180671951615,-0.99903240026232934102572301034331377644239183514852748598305746454153440042520786,-0.0030986108921102422089175985408084337511636825007830256850137967375529921256909057,-1.0,0.99484106873157302962294810343546751298215298572583304399070039226270709353854010,AVAILABLE,2464.8185827206220166320079716705833763535815608526181842873006005205992205360406,-2477.6003526505767657437930656514181655771317511683481652379825120630053130545155,171.66373521508073861118274858125808033000362910372649495427064816481528409113383,34,7,2,0,0,2026-07,-0.12946770461289970411596081086551132281365592280602006574428534392119529369409059,-0.017604603177935668212191124338780592528656646781829541091736979605613922274465686,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.065026598169554234923546472742981195361801884509635865947603273520435198103449398,0.056479954769240104460210704622242041381267735470442708047463480387929054073770565,0.4685,AVAILABLE,WHOLE_SESSION
